Date	Link	Title	Text
2022-09-28 18:34:00	https://lenta.ru/news/2022/09/28/autospad/	Власти России предсказали почти двукратное падение автомобильного производства — выпуск автотранспортных средств, прицепов и полуприцепов в 2022 году сократится сразу на 42 процента, пишет ТАСС со ссылкой на прогноз социально-экономического развития России на 2023 год и на плановый период 2024 и 2025 годов. В качестве основной причины называется уход иностранных компаний с российского рынка.При этом ожидается, что в 2023-2025 годах производство перейдет к росту за счет выпуска новых российских моделей, в том числе электромобилей. Кроме того, положительный эффект ждут от реализации программ импортозамещения автокомплектующих, роста спроса на автоперевозки и увеличения производств локализованных компаний из нейтральных государств, указано в документе.По словам замглавы Минпромторга Альберта Каримова, производство автомобилей в России по итогам января-августа 2022 года упало на 60 процентов год к году и составило 420 тысяч штук. В сентябре стало известно, что вслед за рядом западных автоконцернов производство в России прекратит компания Toyota. Кроме того, над закрытием заводов в России задумался японский производитель грузовиков и пикапов Isuzu. Возможную остановку работы связывают с трудностями в поставках материалов. Однако, как сообщил Минпромторг, в России появятся иранские автомобили — с предложением начать поставки в ведомство обратились автомобильные компании страны.	Власти России предсказали двукратное падение автомобильного производства
2022-09-28 17:19:00	https://lenta.ru/news/2022/09/28/gazpodzem/	"Опасения европейских политиков, связанные с тем, что «Газпром» начнет активно сжигать излишки газа после снижения экспорта и тем самым будет отравлять атмосферу, не подтвердились, пишет Bloomberg.  «Газпром» имеет возможность гибко сохранять невостребованные запасы под землей, так как многие проекты компании по добыче функционируют как «газовые баллоны, где кран временами можно открыть на полную, а иногда снизить отбор», сказал заведующий Институтом энергетических исследований РАН Вячеслав Кулагин. Это стало особенно актуально после снижения экспорта газа на ключевые внешние рынки, в том числе в Европу, на 39 процентов с начала года, что привело к падению добычи «Газпрома» на 473 миллиона кубов в августе-сентября по сравнению с аналогичным периодом 2021 года.    Котировки TTF1! от TradingView     При этом сжигание газа на факелах на полуострове Ямал, где «Газпром» разрабатывает крупные месторождения, с 10 августа по 21 сентября составили 1,18 миллиона кубометров, что на 28 процентов ниже показателей прошлого года, рассчитал Bloomberg, исходя из спутниковых данных, проанализированных группой исследователей Горной школы штата Колорадо. «Тенденция сжигания газа ""Газпромом"" на Ямале за последние несколько месяцев не изменилась», — сказал доктор Горной школы штата Колорадо Михаил Жижин.Согласно данным Всемирного банка, Россия по-прежнему остается страной с крупнейшими объемами сжигания газа, что наносит вред окружающей среде. В прошлом году в стране в общей сложности сожгли 25,4 миллиарда кубометров газа.4 августа стало известно, что после снижения экспорта газа по «Северному потоку» «Газпром» принялся сжигать его в промышленных масштабах. Об этом свидетельствовал гигантский газовый факел на российско-финской границе."	«Газпром» оставит газ под землей вместо сжигания излишков
2022-09-28 17:18:00	https://lenta.ru/news/2022/09/28/gaz/	Экспорт природного газа из России в 2022 году упадет почти на треть (31 процент), до 142 миллиардов кубометров. Об этом пишет ТАСС со ссылкой на прогноз, содержащийся в пояснительной записке к проекту бюджета на 2023 год и плановый период 2024-2025 годов.В 2023-2025 годах поставки за рубеж могут снизиться еще сильнее, до 125,2 миллиарда кубометров ежегодно. На этом фоне в России станут добывать меньше газа — в 2022 году добыча может снизиться на 10,5 процента, до 683 миллиардов кубометров. В 2023 году ожидается дальнейшее уменьшения добычи (до 670,2 миллиарда кубометров), правда, уже с 2024 года она начнет расти. В 2024-м планируется добыть 690,2 миллиарда кубометров, а в 2025-м — 704,9 миллиарда.Материалы по теме:На «Северном потоке» обнаружили беспрецедентные разрушения27 сентября 2022«Действительно большая дыра»Газопровод «Северный поток» пострадал от мощных взрывов. Сможет ли Европа пережить зиму?27 сентября 2022Средняя цена экспортного газа по долгосрочным контрактам в 2022 году ожидается на уровне 691,2 доллара за тысячу кубометров против 274,3 доллара в 2021 году. После, по прогнозам, стоимость топлива начнет снижаться. На 2023 год заложена цена 592,2 доллара за тысячу кубометров, на 2024-й — 477,1 доллара за тысячу кубометров, на 2025-й — 400,1 доллара за тысячу кубометров.26 сентября оператор газопровода Nord Stream AG заявил о падении давления в «Северном потоке-1» и «Северном потоке-2». Диспетчеры выяснили, что потенциальная утечка газа произошла у берегов датского острова Борнхольм в Балтийском море. В Швеции установили, что в районе утечек на «Северном потоке» было зафиксировано два подводных взрыва. 27 сентября на фоне информации о беспрецедентных разрушениях, обнаруженных на трубопроводе, цена газа в Европе превысила 2,1 тысячи долларов за тысячу кубометров.	Экспорт газа из России упадет на треть
2022-09-28 16:19:00	https://lenta.ru/news/2022/09/28/fas/	"Завышение цен на обмундирование и медицинские товары, стоимость которых резко выросла после объявления о частичной мобилизации в России, является недопустимым и будет пресекаться, сообщили «Ленте.ру» в пресс-службе Федеральной антимонопольной службы (ФАС).«В связи с поступившей информацией, жалобами граждан, обращением депутатов ""Единой России"" на необоснованный рост цен на спецодежду, обмундирование, снаряжение, а также жгуты, анальгетики и прочие медизделия и лекпрепараты ФАС России предупреждает об обязательности неукоснительного соблюдения требований антимонопольного законодательства при осуществлении торговой деятельности», — сообщили в ведомстве.Орган исполнительной власти напомнил, что при нарушениях законодательства ФАС, а также при обнаружении признаков недобросовестных и спекулятивных действий будет принимать меры реагирования. Ведомство призывает участников всей товаропроизводящей цепочки вести себя ответственно и не допускать завышения стоимости даже в условиях роста спроса на товары.О спекуляции на рынке товаров, по большей части относящихся к товарам повседневного спроса, утром 28 сентября рассказали «Известия». Спрос и цены на спальные мешки, термобелье и удобную обувь после объявления о частичной мобилизации в России увеличились на 10-20 процентов."	В России напомнили о недопустимости завышения цен на товары для мобилизованных
2022-09-28 16:07:00	https://lenta.ru/news/2022/09/28/concurent/	Бывший госсекретарь США Кондолиза Райс восемь лет назад указывала на интерес Вашингтона в увеличении географии поставок своего газа в Европе. Интервью государственного деятеля от 2014 года вспомнил журналист Дмитрий Смирнов в Telegram.Экс-госсекретарь призналась, что США проигрывают России в конкуренции за газ, так как европейцы в тот период сильно зависели от российских энергопоставок и деловых связей. Однако она предупреждала, что если Москва не перестанет наращивать свое влияние на европейском рынке, то «в дальнейшем мы можем оказаться в состоянии настоящего конфликта с Россией».«Сейчас нам нужно ввести более жесткие санкции, и я боюсь, что в какой-то момент дойдет до нефти и газа. Люди говорят, что у европейцев закончатся энергоресурсы. Ну, у русских закончатся деньги до того, как у европейцев закончатся энергоресурсы», — заявляла Райс.Материалы по теме:Труби тревогу.Поставки российского газа по «Северному потоку» продолжают снижаться. Как Европа сможет пережить зиму?28 июля 2022«Северный поток» возобновил работу после ремонта.Как это повлияет на газовый кризис в Европе?21 июля 2022Дальнейшая цель, по ее словам, заключалась в изменении структуры энергетической зависимости, для чего нужны трубопроводы, которые не проходят через Украину и Россию. «Годами мы пытались заинтересовать европейцев другими маршрутами трубопроводов, пришло время это сделать», — заявляла экс-госсекретарь восемь лет назад.В конце летнего сезона 2022 года стало известно, что после завершения летних профилактических ремонтов американские предприятия начали увеличивать поставки сжиженного природного газа (СПГ) в Европу. Загрузка заводов достигла максимума с конца июня, на производство идет 325 миллионов кубометров газа в сутки, причем в ближайшее время показатели будут расти. Также президент Турции Реджеп Тайип Эрдоган заявил, что Анкара захотела увеличить объемы газа, закупаемого у США.	США признавали в России конкурента по газу еще в 2014 году
2022-09-28 15:57:00	https://lenta.ru/news/2022/09/28/sevpo/	Службы безопасности Германии допустили, что обе нитки трубопровода «Северный поток», на которых произошла авария, и весь газопровод «Северный поток-2» более не пригодны для использования и будут закрыты навсегда, пишет газета Tagesspiegel со ссылкой на правительственные источники.Трубопроводы невозможно отремонтировать оперативно, а в газопроводы сейчас поступает много соленой воды, которая впоследствии вызовет коррозию, считают службы безопасности. Отмечается, что МИД Германии, несколько других федеральных министерств и ведомство федерального канцлера обсуждают последствия аварий. Федеральной полиции поручили усилить контроль над территориальными водами ФРГ и внимательно следить за маршрутами критически важной инфраструктуры.Кроме того, федеральные земли должны усилить охрану прибрежных районов на Северном и Балтийском морях. По данным газеты, в правительстве обеспокоены безопасностью строящихся терминалов для приема сжиженного природного газа (СПГ), а также подводных и телекоммуникационных кабелей.Материалы по теме:На «Северном потоке» обнаружили беспрецедентные разрушения27 сентября 2022«Действительно большая дыра»Газопровод «Северный поток» пострадал от мощных взрывов. Сможет ли Европа пережить зиму?27 сентября 2022Службы безопасности и Федеральная разведывательная служба (БНД) считают, что взрывы на газопроводах представляют собой «акт саботажа». БНД в настоящее время исследует спутниковые снимки и определяет движение кораблей в преддверии взрывов. Одно из предположений немецких властей состоит в том, что водолазы могли заложить взрывчатку в две трубы «Северного потока-1» и одну из двух труб «Северного потока-2».В ходе расследования инцидента Германия намерена сотрудничать с датскими и шведскими властями, но провести осмотр повреждений на глубине 70-80 метров очень сложно, отмечает Tagesspiegel. Датская сторона заявила, что может осмотреть трубы в море только через одну или две недели из соображений безопасности.Замруководителя экономического департамента Института энергетики и финансов Сергей Кондратьев заявил, что Европа обеспечит себя стабильными поставками газа зимой даже без «Северного потока». По его словам, после аварии на этом и других газопроводах, идущих из России, апокалиптического сценария «все замерзают» в ЕС не будет.	В Германии допустили закрытие поврежденных ниток «Северных потоков» навсегда
2022-09-28 15:36:00	https://lenta.ru/news/2022/09/28/stax/	"Трубопроводы «Северный поток» и «Северный поток 2», на которых произошли аварии, были застрахованы в зарубежных компаниях, однако условия страхования неизвестны, рассказали РИА Новости источники.«""Северный поток"" — это международный консорциум. Трубопроводы были застрахованы в зарубежных компаниях», — отметил один из собеседников. Другой заявил, что военные риски не могли входить в покрытие, а они рассматривается в качестве одной из версий. «Скорее всего, страховщик отложит выплату до окончания расследования, а оно, как пишет пресса, в нынешних условиях может растянуться на годы», — отметил он.    Котировки TTF1! от TradingView     Председатель совета Ассоциации профессиональных страховых брокеров Катерина Якунина пояснила, что если событие подпадает под действие договора, то страховая сначала сделает выплату, а потом, если будет найдена виновная сторона, потребует с нее возмещения. «Если событие не покрывается условиями договора страхования, то весь ущерб будет возмещаться за свет средств оператора или собственника трубопровода. И тогда он сам будет искать виновную сторону», — добавила она. Ранее стало известно, что газ на сумму более двух миллиардов долларов может выйти в воздух в результате утечек из ниток трубопроводной системы «Северный поток».26 сентября оператор газопровода Nord Stream AG заявил о падении давления в «Северном потоке-1» и «Северном потоке-2». Диспетчеры выяснили, что потенциальная утечка газа произошла у берегов датского острова Борнхольм в Балтийском море."	Стало известно о страховании «Северных потоков» зарубежными компаниями
2022-09-28 14:47:00	https://lenta.ru/news/2022/09/28/irancar/	В России появятся иранские автомобили — с предложением начать поставки в российский Минпромторг обратились автомобильные компании страны. Об этом пишет ТАСС со ссылкой на замглавы ведомства Альберта Каримова.«Компании проявили интерес. Соответственно, мы готовы и открыты к сотрудничеству с компаниями. Поэтому по мере конкретизации их предложений и идей мы также, конечно же, будем их рассматривать», — рассказал он.По данным Ассоциации европейского бизнеса (АЕБ), российский авторынок переживает не лучшие времена — продажи новых легковых автомобилей и LCV (легкие коммерческие автомобили) в России в августе упали на 62,4 процента год к году и составили 41,7 тысячи штук.В сентябре стало известно, что вслед за рядом западных автоконцернов производство в России прекратит компания Toyota. Кроме того, над закрытием заводов в России задумался японский производитель грузовиков и пикапов Isuzu. Возможную остановку работы связывают с трудностями в поставках материалов.	В России появятся иранские автомобили
2022-09-28 13:23:00	https://lenta.ru/news/2022/09/28/noneed/	"Замруководителя экономического департамента Института энергетики и финансов Сергей Кондратьев в разговоре с News.ru предсказал Европе стабильные поставки газа зимой даже без «Северного потока». По его словам, после аварии на этом и других газопроводах, идущих из России, апокалиптического сценария «все замерзают» в ЕС не будет.«Европа может справиться с обеспечением поставок гражданам. Да, часть людей не сможет оплатить счета, но они обращаются за субсидиями или переезжают в места совместного проживания и поэтому смогут пережить зиму. Тем более они копили газ в подземных хранилищах и теперь будут просто сокращать потребление», — заявил эксперт.При этом Кондратьев допустил закрытие части энергоемких производств в регионе. К примеру, алюминиевые и нефтехимические заводы могут уйти из Европы в другие страны, где цены на газ более привлекательные. Это, в свою очередь, ударит по фармацевтическим и машиностроительным предприятиям, которые лишатся поставщиков сырья и материалов.Материалы по теме:На «Северном потоке» обнаружили беспрецедентные разрушения27 сентября 2022«Действительно большая дыра»Газопровод «Северный поток» пострадал от мощных взрывов. Сможет ли Европа пережить зиму?27 сентября 2022По словам специалиста, ремонт «Северных потоков» продлится минимум полтора-два года и может обойтись в десятки миллионов долларов. «Здесь важно, к каким результатам придет расследование. Если это теракт, то можно постараться установить виновника инцидента. И тут ""Газпром"" может рассчитывать на требование возмещения убытков. Если же эта авария связана с эксплуатацией газопровода, это будет означать расходы в десятки миллионов долларов, которые могут лечь на операторов этих газопроводов — Nord Stream и Nord Stream 2», — объяснил Кондратьев.26 сентября оператор газопровода Nord Stream AG заявил о падении давления в «Северном потоке-1» и «Северном потоке-2». Диспетчеры выяснили, что потенциальная утечка газа произошла у берегов датского острова Борнхольм в Балтийском море. Позднее Датское энергетическое управление подтвердило, что утечки из газопроводов «Северный поток-1» и «Северный поток-2» могут быть следствием преднамеренного действия. Шведский сейсмолог Бьорн Лунд раскрыл, что в районе утечек на «Северном потоке» было зафиксировано два подводных взрыва. Один взрыв произошел ночью, а другой — вечером понедельника."	Европе предсказали стабильные поставки газа зимой без «Северных потоков»
2022-09-28 12:33:00	https://lenta.ru/news/2022/09/28/podorozhe/	Цены на растительное масло и маргарин в Британии выросли до рекордных показателей в связи с ситуацией на Украине. Об этом пишет Sky News.Отмечается, что с начала года цены в британских продуктовых магазинах выросли на 5,7 процента при уровне инфляции в 5,1 процента. По сравнению с 2021 годом рядовой покупатель платит за продукты на 10,6 процента больше. Также цены повысились на корма для животных и удобрения.Однако из-за жаркого лета снизились цены на некоторые фрукты и овощи. Инфляция на основные продукты питания, такие как макароны, достигла 8,6 процента по сравнению с 7,8 процента в прошлом месяце.Одновременно с этим власти Великобритании приготовились резко снизить налоги и внедрить инвестиционные стимулы для бизнеса в рамках масштабной программы содействия восстановлению и развитию экономики. В планах правительства обеспечить устойчивый рост ВВП на 2,5 процента в год.	Продукты в Британии рекордно подорожали
2022-09-28 11:34:00	https://lenta.ru/news/2022/09/28/oil/	Более половины российской нефти, предназначенной для поставок за рубеж, оказалось под санкциями или под их угрозой, заявил главный директор по энергетическому направлению фонда «Институт энергетики и финансов» Алексей Громов. Его слова приводит ТАСС.Проблемы обнаружены более чем с 60 процентами российской экспортной нефти и более чем с 70 процентами нефтепродуктов. В таких условиях необходимо перенаправить основные поставки российских энергоресурсов с запада на восток и активно развивать отечественную инфраструктуру, добавил он.По его словам, основными странами, готовыми закупать российское топливо, были и остаются Китай и Индия. При этом КНР является одним из крупнейших импортеров российской нефти — в прошлом году Россия занимала 15,5 процента в общем объеме китайского нефтяного импорта. Фонд, который представляет Громов, ожидает, дальнейшего роста объемов как минимум до 20 процентов.Материалы по теме:На «Северном потоке» обнаружили беспрецедентные разрушения27 сентября 2022«Действительно большая дыра»Газопровод «Северный поток» пострадал от мощных взрывов. Сможет ли Европа пережить зиму?27 сентября 2022Между тем Индия, которая до текущего года закупала достаточно небольшие объемы российской нефти, может стать новым крупным покупателем отечественного топлива. «И долгосрочный потенциал укрепления российско-индийского нефтяного сотрудничества существует, мы можем нарастить поставки в эту страну как минимум до 20 процентов от ее импорта», — отметил Громов.В рамках усиления антироссийских санкций после объявления в России частичной мобилизации европейские страны планируют в течение нескольких недель заключить соглашение, которое бы установило потолок цен на российскую нефть. Сегодня Еврокомиссия предложит соответствующую меру послам стран ЕС.В августе текущего года на фоне санкций и укрепления национальной валюты доходы российского бюджета от продажи нефти и газа упали до минимума с июня 2021 года. Дополнительными угрозами для стоимости российской нефти остаются намерение стран G7 ограничить стоимость ее закупки, а также вступление в силу частичного эмбарго со стороны Евросоюза.	В России обнаружили проблемы более чем с половиной российской экспортной нефти
2022-09-28 10:12:00	https://lenta.ru/news/2022/09/28/mir/	Банков, использующих российскую платежную систему «Мир», в Турции не осталось, пишет местный телеканал NTV.После предупреждения США о вторичных санкциях против финансовых организаций, работающих с «Миром», турецкие государственные банки Halkbank, Ziraat Bank и VakıfBank решили прекратить использование российской платежной системы, отмечает издание. Частные банки приняли аналогичное решение.При этом представитель крупнейшего турецкого банка Ziraat Bank сказал РИА Новости, что в организации не получали уведомлений о прекращении использования российской платежной системы. В Akifbank и Halkbank тоже сообщили, что операции ведутся. По данным Bloomberg, три последних банка Турции (Turkiye Halk, TC Ziraat и Turkiye Vakiflar), которые еще обрабатывают транзакции по картам «Мир», решили перестать их обслуживать.Ранее сообщалось, что президент Турции Реджеп Тайип Эрдоган обсудит на заседании кабмина шаги, которые можно предпринять, чтобы снять препятствия в отношении российских туристов, которые используют карту «Мир».	В Турции не осталось работающих с картами «Мир» банков
2022-09-28 01:02:18	https://lenta.ru/news/2022/09/28/ot/	Власти Германии отказались от планов ввести с 1 октября специальный сбор за газ с потребителей, пишет газета Frankfurter Allgemeine Zeitung со ссылкой на источники.Изначально планировалось при помощи сбора помочь концерну Uniper, который столкнулся с трудностями после сокращения поставок газа из России. В итоге правительство ФРГ выкупило 99 процентов акций концерна и взяло его под контроль. После этого министр экономики Роберт Хабек заявил, что планы по введению сбора могут нарушать конституционные нормы.    Котировки TTF1! от TradingView     Правительство Германии с 1 октября планировало взимать с потребителей сбор за электроэнергию, размер которого должен был составить 2,419 евроцента за киловатт-час. Тогда газ для семьи, состоящей из четырех человек, с ежегодным потреблением 20 тысяч киловатт-час подорожал бы на 480 евро в год без учета НДС. Планировалось взимать такой сбор в течение полутора лет.В середине сентября стало известно, что крупнейший покупатель российского газа в Германии, компания Uniper, собирается подать на «Газпром» в суд из-за сокращения поставок, которое она считает необоснованным.	Власти Германии отказались от планов ввести сбор за газ с потребителей
2022-09-27 20:50:00	https://lenta.ru/news/2022/09/27/isz/	Министерство энергетики и окружающей среды Польши заявило о согласии на передачу Германии излишков нефти на фоне энергокризиса, пишет ТАСС со ссылкой на ведомство.Избыток нефти образуется за счет разницы между спросом польских нефтеперерабатывающих заводов (НПЗ) и техническими возможностями национальной системы передачи нефти. До этого польская сторона утверждала, что начнет сотрудничать с Германией только при условии отсутствия российского участия.    Brent от TradingView     В августе Польша отказалась поставлять нефть на НПЗ в немецком городе Шведт для замены импорта российских энергоресурсов по трубопроводу «Дружба». Тогда страна поставила ФРГ условие сотрудничества — республика должна пресечь участие России в различных нефтяных проектах страны.Ранее сообщалось, что власти Польши надеются на расширение поставок сжиженного природного газа и нефти из Нигерии.	Польша согласилась передать Германии излишки нефти
2022-09-27 20:10:00	https://lenta.ru/news/2022/09/27/san/	Действия украинского «Нафтогаза», который инициировал судебное разбирательство в отношении транзита российского газа в Европу, могут обернуться введением санкций против компании со стороны России, пригрозили в «Газпроме».«Газпром» считает подачу обращения «Нафтогаза Украины» недружественным шагом. В компании допускают, что вскоре у России будут все основания для введения в отношении компании санкционного режима. Это будет означать запрет для «Газпрома» исполнять перед ней обязательства по совершенным сделкам, включая финансовые операции.    Котировки TTF1! от TradingView     В сентябре «Нафтогаз» анонсировал иск против «Газпрома» за неуплату услуг по транзиту. Он подал прошение об арбитраже в Международный арбитражный суд.«Газпром» отверг все требования. Не оказанные украинской стороной услуги не должны и не будут оплачиваться, завил российских газовый монополист.	«Газпром» пригрозил «Нафтогазу Украины» санкциями
2022-09-27 19:01:00	https://lenta.ru/news/2022/09/27/gas_eu/	Стоимость октябрьского фьючерса на хабе TTF в Нидерландах возросла на 20,8 процента, достигнув 2120 долларов за тысячу кубометров. Об этом во вторник, 27 сентября, свидетельствуют данные лондонской биржи ICE.Таким образом биржевые цены на газ отреагировали на заявление «Газпрома» по поводу украинского «Нафтогаза». «Газпром» категорически отверг все требования украинской компании по разбирательству в отношении транзита российского газа в Европу. Указывалось, что не оказанные украинской стороной услуги не должны и не будут оплачиваться. В «Газпроме» отметили, что «Нафтогаз Украины», не имея на то оснований, не стал исполнять свои транзитные обязательства через ГИС «Сохрановка».Кроме того, топливо дорожает на фоне информации о беспрецедентных разрушениях, обнаруженных на «Северном потоке».    Котировки TTF1! от TradingView     Ранее стало известно, что Европа готова к зиме без российского газа. В исследовании Bloomberg New Energy Finance говорится, что предстоящей зимой регион может импортировать сжиженного природного газа почти на 40 процентов больше, чем годом ранее, а следующим летом способен увеличить закупки примерно на 14 процентов.	Цены на газ в Европе превысили 2100 долларов
2022-09-27 18:27:00	https://lenta.ru/news/2022/09/27/kom/	«Газпром» категорически отверг все требования «Нафтогаза Украины» по инициированному разбирательству в отношении транзита российского газа в Европу — не оказанные украинской стороной услуги не должны и не будут оплачиваться. Об этом заявили в компании.В «Газпроме» отметили, что «Нафтогаз Украины», не имея на то оснований, не стал исполнять свои транзитные обязательства через ГИС «Сохрановка», сам факт неоказания услуг был признан украинской компанией. По соглашению неисполнение обязательств означает отсутствие оплаты даже в случае заявления «Нафтогаза Украины» о форс-мажоре на территории Украины.Местом для решения споров сторон был Цюрих. Но из-за того, что Швейцария перешла в разряд недружественных стран России, «Газпром» потерял право на справедливое и беспристрастное разбирательство, сказали в компании.    Котировки TTF1! от TradingView     «Газпром» считает подачу обращения «Нафтогаза Украины» недружественным шагом. В компании полагают, что вскоре у России будут все основания для введения в отношении компании санкционного режима и включения в санкционный перечень. Это будет означать запрет для «Газпрома» исполнять перед ней обязательства по совершенным сделкам, включая финансовые операции.В сентябре «Нафтогаз» анонсировал новый иск против «Газпрома» за неуплату услуг по транзиту. Украинская сторона подала прошение об арбитраже в Международный арбитражный суд.	«Газпром» отверг требования Украины по оплате транзита
